,index,id,context,response_original,source,answer,value,scenario_text,merged_text,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,umap_dim2_0,umap_dim2_1,cluster,centroid,distance_from_centroid,cluster_name
18,818,19,9,Call 911 to report the driver.,decision,,,Eamon is driving home on a two-lane road and thinks the driver ahead of him is intoxicated. The car has been slowly drifting between the two lanes and is currently driving in the middle of road.,is driving home on a two-lane road and thinks the driver ahead of is intoxicated . The car has been slowly drifting between the two lanes and is currently driving in the middle of road . : Call 911 to report the driver .,16.218798,4.141019,11.830008,-3.229335,-0.34217757,7.5016866,8.447762,2.0230272,19.523884,8.800101,"[16.21879768371582, 4.141018867492676, 11.830007553100586, -3.229335069656372, -0.3421775698661804, 7.5016865730285645, 8.447761535644531, 2.023027181625366, 19.523883819580078, 8.800101280212402]",22.39863,-18.176247,0,"[16.029192    4.2744336  11.721711   -3.5383606  -0.33198965  7.342344
  8.536931    2.025972   19.858986    8.918123  ]",,Call 911. They may be ill
19,819,20,9,I would slow down and call 911 to let the police know. ,decision,,,Eamon is driving home on a two-lane road and thinks the driver ahead of him is intoxicated. The car has been slowly drifting between the two lanes and is currently driving in the middle of road.,is driving home on a two-lane road and thinks the driver ahead of is intoxicated . The car has been slowly drifting between the two lanes and is currently driving in the middle of road . : slow down and call 911 to let the police know .,16.041948,4.1051044,11.659917,-3.1613955,-0.3706408,7.568322,8.528674,1.8993708,19.441854,8.708416,"[16.041948318481445, 4.105104446411133, 11.659916877746582, -3.16139554977417, -0.3706408143043518, 7.56832218170166, 8.528674125671387, 1.899370789527893, 19.44185447692871, 8.708415985107422]",22.044098,-18.24657,0,"[16.029192    4.2744336  11.721711   -3.5383606  -0.33198965  7.342344
  8.536931    2.025972   19.858986    8.918123  ]",,Call 911. They may be ill
20,820,21,9,I had said that stop the car and I will have ride the car,decision,,,Eamon is driving home on a two-lane road and thinks the driver ahead of him is intoxicated. The car has been slowly drifting between the two lanes and is currently driving in the middle of road.,is driving home on a two-lane road and thinks the driver ahead of is intoxicated . The car has been slowly drifting between the two lanes and is currently driving in the middle of road . : had said that stop the car and will have ride the car,7.2399745,2.7649338,8.220328,2.648462,-1.5561816,9.0074,3.3801165,-3.5325246,1.9617149,5.378051,"[7.239974498748779, 2.7649338245391846, 8.220328330993652, 2.6484620571136475, -1.55618155002594, 9.007399559020996, 3.3801164627075195, -3.532524585723877, 1.9617148637771606, 5.378050804138184]",9.858754,0.73506093,-1,"[ 7.1774836  2.4309897  8.447146   2.8226333 -1.5255075  9.588735
  3.2985072 -3.1754546  1.8966846  5.3657928]",,pull to a different road
21,821,22,9,See how long they continue the behavior. Are they just preoccupied or something more? If they continued I would call 911 and tell them something was wrong with the driver. But not mention intoxicated because it could be a medical emergency. ,decision,,,Eamon is driving home on a two-lane road and thinks the driver ahead of him is intoxicated. The car has been slowly drifting between the two lanes and is currently driving in the middle of road.,is driving home on a two-lane road and thinks the driver ahead of is intoxicated . The car has been slowly drifting between the two lanes and is currently driving in the middle of road . : See how long continue the behavior . Are just preoccupied or something more ? If continued call 911 and tell something was wrong with the driver . But not mention intoxicated because be a medical emergency .,20.490152,2.6804264,10.86247,1.2093779,2.7972026,5.120184,6.927415,-2.318959,5.8207426,3.3443441,"[20.49015235900879, 2.6804263591766357, 10.862469673156738, 1.2093778848648071, 2.7972025871276855, 5.120183944702148, 6.927414894104004, -2.3189589977264404, 5.820742607116699, 3.344344139099121]",25.696232,-4.3546777,-1,"[20.261078   2.598794  10.923578   1.1024457  2.7065222  5.2251387
  7.0228667 -2.3210592  5.7488832  3.468826 ]",,pull to a different road
22,822,23,9,Call the police,decision,,,Eamon is driving home on a two-lane road and thinks the driver ahead of him is intoxicated. The car has been slowly drifting between the two lanes and is currently driving in the middle of road.,is driving home on a two-lane road and thinks the driver ahead of is intoxicated . The car has been slowly drifting between the two lanes and is currently driving in the middle of road . : Call the police,21.242765,2.036531,11.372416,1.0393366,3.0743213,4.8713684,6.524714,-2.3092074,5.7437434,2.8481581,"[21.242765426635742, 2.0365309715270996, 11.372415542602539, 1.0393365621566772, 3.0743212699890137, 4.871368408203125, 6.52471399307251, -2.3092074394226074, 5.743743419647217, 2.848158121109009]",26.508755,-5.6458488,5,"[21.211884   2.09461   11.3744335  1.0330374  3.0444233  4.8462677
  6.575144  -2.2986546  5.774561   2.835786 ]",,call police and give his license plate
23,823,24,9,slow down to get away from the driver,decision,,,Eamon is driving home on a two-lane road and thinks the driver ahead of him is intoxicated. The car has been slowly drifting between the two lanes and is currently driving in the middle of road.,is driving home on a two-lane road and thinks the driver ahead of is intoxicated . The car has been slowly drifting between the two lanes and is currently driving in the middle of road . : slow down to get away from the driver,7.019389,2.2997386,8.786783,3.3647547,-1.6523974,10.051577,2.960068,-3.0483885,1.5134639,5.024946,"[7.0193891525268555, 2.299738645553589, 8.786783218383789, 3.3647546768188477, -1.6523973941802979, 10.051576614379883, 2.9600679874420166, -3.0483884811401367, 1.5134638547897339, 5.024946212768555]",11.138492,0.10952649,6,"[ 7.076108   2.3534718  8.642954   3.299375  -1.7307935 10.0702915
  3.0454483 -2.931871   1.4870217  5.120443 ]",,slow down to get away from the driver
24,824,25,9,"I would find a place to stop for half an hour, else I would turn down a different road and take the alternate route.",decision,,,Eamon is driving home on a two-lane road and thinks the driver ahead of him is intoxicated. The car has been slowly drifting between the two lanes and is currently driving in the middle of road.,"is driving home on a two-lane road and thinks the driver ahead of is intoxicated . The car has been slowly drifting between the two lanes and is currently driving in the middle of road . : find a place to stop for half an hour , else turn down a different road and take the alternate route .",7.095668,2.2644908,8.532601,2.8582966,-1.5586866,10.001952,3.1633036,-3.2347465,2.0157268,5.357564,"[7.095667839050293, 2.264490842819214, 8.532601356506348, 2.8582966327667236, -1.55868661403656, 10.001952171325684, 3.1633036136627197, -3.2347464561462402, 2.0157268047332764, 5.3575639724731445]",10.495112,-0.3749858,7,"[ 7.1774836  2.4309897  8.447146   2.8226333 -1.5255075  9.588735
  3.2985072 -3.1754546  1.8966846  5.3657928]",,"I would find a place to stop for half an hour, else I would turn down a different road and take the alternate route."
25,825,26,9,"Stay back and wish him the best, maybe call 911 if it really gets bad.",decision,,,Eamon is driving home on a two-lane road and thinks the driver ahead of him is intoxicated. The car has been slowly drifting between the two lanes and is currently driving in the middle of road.,"is driving home on a two-lane road and thinks the driver ahead of is intoxicated . The car has been slowly drifting between the two lanes and is currently driving in the middle of road . : Stay back and wish the best , maybe call 911 if really gets bad .",8.195459,2.2282138,8.098986,2.6443496,-1.4313828,10.104509,3.4404316,-3.090994,1.4273065,4.597439,"[8.195459365844727, 2.2282137870788574, 8.09898567199707, 2.6443495750427246, -1.4313827753067017, 10.104509353637695, 3.440431594848633, -3.090993881225586, 1.4273065328598022, 4.597438812255859]",12.049656,-0.9556003,8,"[ 8.152806   2.3959057  8.048721   2.7460167 -1.4779172  9.784369
  3.4811926 -3.006457   1.2967072  4.6675506]",,"Stay back and wish him the best, maybe call 911 if it really gets bad."
26,826,27,9,I would call the cops.,decision,,,Eamon is driving home on a two-lane road and thinks the driver ahead of him is intoxicated. The car has been slowly drifting between the two lanes and is currently driving in the middle of road.,is driving home on a two-lane road and thinks the driver ahead of is intoxicated . The car has been slowly drifting between the two lanes and is currently driving in the middle of road . : call the cops .,18.646023,2.880041,10.347374,1.3220481,2.3496509,6.1401224,7.0207143,-2.299327,5.3542757,3.8588061,"[18.64602279663086, 2.8800408840179443, 10.347373962402344, 1.3220480680465698, 2.3496508598327637, 6.140122413635254, 7.020714282989502, -2.2993268966674805, 5.354275703430176, 3.8588061332702637]",23.543417,-3.1061537,3,"[18.864458   2.850768  10.44171    1.2804846  2.364293   6.010436
  6.9963894 -2.2783237  5.4157324  3.7952893]",,I would slow down and call the police and tell them about the driver.
27,827,28,9,move away or stay far behind the driver,decision,,,Eamon is driving home on a two-lane road and thinks the driver ahead of him is intoxicated. The car has been slowly drifting between the two lanes and is currently driving in the middle of road.,is driving home on a two-lane road and thinks the driver ahead of is intoxicated . The car has been slowly drifting between the two lanes and is currently driving in the middle of road . : move away or stay far behind the driver,7.0288467,2.3950179,8.564214,3.3765984,-1.8512944,10.177076,3.0501237,-2.8086507,1.4442759,5.2195272,"[7.028846740722656, 2.3950178623199463, 8.564213752746582, 3.376598358154297, -1.8512943983078003, 10.17707633972168, 3.050123691558838, -2.8086507320404053, 1.4442758560180664, 5.219527244567871]",10.915368,0.45082617,6,"[ 7.076108   2.3534718  8.642954   3.299375  -1.7307935 10.0702915
  3.0454483 -2.931871   1.4870217  5.120443 ]",,slow down to get away from the driver
28,828,29,9,call 911 to let them know,decision,,,Eamon is driving home on a two-lane road and thinks the driver ahead of him is intoxicated. The car has been slowly drifting between the two lanes and is currently driving in the middle of road.,is driving home on a two-lane road and thinks the driver ahead of is intoxicated . The car has been slowly drifting between the two lanes and is currently driving in the middle of road . : call 911 to let know,16.12389,4.3037786,11.765617,-3.6227517,-0.32928467,7.299449,8.507489,2.1226537,20.012243,8.977095,"[16.123889923095703, 4.303778648376465, 11.765617370605469, -3.6227517127990723, -0.32928466796875, 7.2994489669799805, 8.507489204406738, 2.1226537227630615, 20.012243270874023, 8.977094650268555]",22.39191,-19.180779,0,"[16.029192    4.2744336  11.721711   -3.5383606  -0.33198965  7.342344
  8.536931    2.025972   19.858986    8.918123  ]",,Call 911. They may be ill
29,829,30,9,I pull up to the driver and get his attention. Ask him to pull over and offer him a ride home if he parks his car.,decision,,,Eamon is driving home on a two-lane road and thinks the driver ahead of him is intoxicated. The car has been slowly drifting between the two lanes and is currently driving in the middle of road.,is driving home on a two-lane road and thinks the driver ahead of is intoxicated . The car has been slowly drifting between the two lanes and is currently driving in the middle of road . : pull up to the driver and get attention . Ask to pull over and offer a ride home if parks car .,8.141035,2.1157422,8.302336,2.6433675,-1.1598122,9.977796,3.4592783,-3.175745,1.4197779,4.5496335,"[8.141035079956055, 2.1157422065734863, 8.302335739135742, 2.6433675289154053, -1.1598122119903564, 9.977795600891113, 3.4592783451080322, -3.1757450103759766, 1.4197778701782227, 4.549633502960205]",11.7889,-1.3275923,9,"[ 8.008514   2.1541896  8.32995    2.5021732 -1.1338133  9.663019
  3.4744437 -3.4139197  1.7399809  4.764889 ]",,I pull up to the driver and get his attention. Ask him to pull over and offer him a ride home if he parks his car.
30,830,31,9,Call the police and follow behind slowly,decision,,,Eamon is driving home on a two-lane road and thinks the driver ahead of him is intoxicated. The car has been slowly drifting between the two lanes and is currently driving in the middle of road.,is driving home on a two-lane road and thinks the driver ahead of is intoxicated . The car has been slowly drifting between the two lanes and is currently driving in the middle of road . : Call the police and follow behind slowly,18.654917,2.9479156,10.204188,1.3052863,2.3095407,6.2365217,7.061783,-2.303823,5.0950384,3.7330565,"[18.654916763305664, 2.947915554046631, 10.204188346862793, 1.3052862882614136, 2.3095407485961914, 6.2365217208862305, 7.0617828369140625, -2.3038229942321777, 5.095038414001465, 3.7330565452575684]",23.468727,-2.6907377,3,"[18.864458   2.850768  10.44171    1.2804846  2.364293   6.010436
  6.9963894 -2.2783237  5.4157324  3.7952893]",,I would slow down and call the police and tell them about the driver.
31,831,32,9,call 911,decision,,,Eamon is driving home on a two-lane road and thinks the driver ahead of him is intoxicated. The car has been slowly drifting between the two lanes and is currently driving in the middle of road.,is driving home on a two-lane road and thinks the driver ahead of is intoxicated . The car has been slowly drifting between the two lanes and is currently driving in the middle of road . : call 911,15.941163,4.3004246,11.753322,-3.6979408,-0.3220967,7.2910676,8.558967,2.1292613,19.965786,8.91351,"[15.941163063049316, 4.300424575805664, 11.753321647644043, -3.6979408264160156, -0.32209670543670654, 7.291067600250244, 8.558966636657715, 2.1292612552642822, 19.96578598022461, 8.9135103225708]",22.41249,-19.174007,0,"[16.029192    4.2744336  11.721711   -3.5383606  -0.33198965  7.342344
  8.536931    2.025972   19.858986    8.918123  ]",,Call 911. They may be ill
32,832,33,9,call police,decision,,,Eamon is driving home on a two-lane road and thinks the driver ahead of him is intoxicated. The car has been slowly drifting between the two lanes and is currently driving in the middle of road.,is driving home on a two-lane road and thinks the driver ahead of is intoxicated . The car has been slowly drifting between the two lanes and is currently driving in the middle of road . : call police,21.254206,2.0324175,11.381662,1.0157216,3.0123844,4.846625,6.429373,-2.3266773,5.810776,2.7643642,"[21.25420570373535, 2.0324175357818604, 11.381662368774414, 1.0157215595245361, 3.0123844146728516, 4.846624851226807, 6.429372787475586, -2.3266773223876953, 5.810776233673096, 2.764364242553711]",26.465624,-5.6534524,5,"[21.211884   2.09461   11.3744335  1.0330374  3.0444233  4.8462677
  6.575144  -2.2986546  5.774561   2.835786 ]",,call police and give his license plate
