,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
10,1410,10,15,Try to ration the food and keep calm.,decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Try to ration the food and keep calm .,4,"[ -2.4372265  11.980776    5.0817223   8.549169    3.6293988 -10.949735
  -1.119846   12.356668    8.352496    3.182684 ]",-2.4782913,11.761205,5.2560716,8.502354,3.6200333,-10.942154,-1.0406551,12.379881,8.408917,3.065657,"[-2.4782912731170654, 11.761204719543457, 5.2560715675354, 8.50235366821289, 3.6200332641601562, -10.942153930664062, -1.0406551361083984, 12.379880905151367, 8.408917427062988, 3.065656900405884]",0.3260689862963766,13.397709,32.24172,"Keep the food and water under supervision , ration the remaining supplies and find containers to store easch individual 's urine ."
11,1411,11,15,"tell the passengers the situation, ration meals",decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,"is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : tell the passengers the situation , ration meals",4,"[ -2.4372265  11.980776    5.0817223   8.549169    3.6293988 -10.949735
  -1.119846   12.356668    8.352496    3.182684 ]",-2.5269399,11.864214,5.091339,8.770833,3.4654353,-10.912713,-1.100673,12.4774475,8.3850355,3.094975,"[-2.526939868927002, 11.864213943481445, 5.091339111328125, 8.770833015441895, 3.465435266494751, -10.912713050842285, -1.100672960281372, 12.477447509765625, 8.385035514831543, 3.094974994659424]",0.35046292240409843,13.498392,32.59621,"Keep the food and water under supervision , ration the remaining supplies and find containers to store easch individual 's urine ."
12,1412,12,15,Tell everyone to start fishing and boiling water so you have food and clean water. ,decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Tell everyone to start fishing and boiling water so have food and clean water .,2,"[-3.2061183  10.215485    9.496128    5.8567486   4.09882    -8.85811
  0.02434629 12.0168915  10.221765    3.3098102 ]",-3.2087655,10.217828,9.284546,5.9563046,4.023242,-9.005645,-0.026737608,12.034116,10.100821,3.2216015,"[-3.2087655067443848, 10.217827796936035, 9.2845458984375, 5.956304550170898, 4.023241996765137, -9.005644798278809, -0.026737608015537262, 12.0341157913208, 10.100820541381836, 3.2216014862060547]",0.32784727401109565,12.100823,28.16633,fish
13,1413,13,15,tell them that help will arrive soon and encourage calm,decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : tell that help will arrive soon and encourage calm,0,"[ -3.7287004   9.754293    7.204852    8.981691    2.79293   -10.00067
  -0.6397177  13.048101    8.989105    2.3960474]",-3.8400266,9.487568,7.426582,8.936598,2.8877268,-10.205198,-0.6058915,12.953353,8.990715,2.335666,"[-3.840026617050171, 9.487567901611328, 7.426581859588623, 8.93659782409668, 2.8877267837524414, -10.205198287963867, -0.6058915257453918, 12.953352928161621, 8.990715026855469, 2.3356659412384033]",0.44645452282487713,9.263294,32.563206,reassure the crew
14,1414,14,15,Lay out a clear rationing plan. Advise people to stay out of the sun and not drink sea water. Try and set up a way to collect water.,decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Lay out a clear rationing plan . Advise people to stay out of the sun and not drink sea water . Try and set up a way to collect water .,4,"[ -2.4372265  11.980776    5.0817223   8.549169    3.6293988 -10.949735
  -1.119846   12.356668    8.352496    3.182684 ]",-2.3193345,12.086892,4.865618,8.749735,3.4929943,-11.038534,-1.2976173,12.249914,8.203047,3.143619,"[-2.3193345069885254, 12.086892127990723, 4.8656182289123535, 8.749734878540039, 3.4929943084716797, -11.038534164428711, -1.2976173162460327, 12.249914169311523, 8.203046798706055, 3.1436190605163574]",0.4532536000199917,13.845378,32.351112,"Keep the food and water under supervision , ration the remaining supplies and find containers to store easch individual 's urine ."
15,1415,15,15,I would take all the food supplies under my control and ration them out equally each meal. I would lock the food supply somewhere safe and check to see no one is dehydrated.  ,decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : take all the food supplies under control and ration out equally each meal . lock the food supply somewhere safe and check to see no one is dehydrated .,5,"[ -1.8906405  13.315487    3.8596318   8.557793    3.8862705 -11.518215
  -1.2898186  12.024365    7.74495     3.7477624]",-1.9926523,13.252395,4.031031,8.540178,3.8586438,-11.375528,-1.1511753,12.066662,7.8304014,3.798972,"[-1.9926522970199585, 13.252394676208496, 4.031031131744385, 8.540178298950195, 3.8586437702178955, -11.375528335571289, -1.1511752605438232, 12.066661834716797, 7.830401420593262, 3.7989718914031982]",0.3100535001988988,16.423458,32.7374,Set up a daily routine and plan for food rationing .
16,1416,16,15,tell them to ration the food until help arrives,decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : tell to ration the food until help arrives,1,"[ -2.247027   12.688431    4.579525    8.18754     4.0693836 -11.174968
  -0.9955807  12.317394    8.1622505   3.5826185]",-2.215994,12.823206,4.386069,8.772589,3.656974,-11.079707,-1.2277244,12.303242,7.9867687,3.66024,"[-2.215993881225586, 12.823205947875977, 4.386068820953369, 8.772588729858398, 3.6569740772247314, -11.079707145690918, -1.2277244329452515, 12.303241729736328, 7.98676872253418, 3.6602399349212646]",0.8178635742710119,15.132316,32.770958,Feed everyone normally until food runs out
17,1417,17,15,Explain the situation and ration out of the food accordingly,decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Explain the situation and ration out of the food accordingly,1,"[ -2.247027   12.688431    4.579525    8.18754     4.0693836 -11.174968
  -0.9955807  12.317394    8.1622505   3.5826185]",-2.3600826,12.44192,4.540938,8.595455,3.7613854,-11.109045,-0.9417202,12.420245,8.178624,3.337297,"[-2.3600826263427734, 12.441920280456543, 4.540937900543213, 8.595455169677734, 3.761385440826416, -11.109045028686523, -0.941720187664032, 12.420245170593262, 8.178624153137207, 3.337296962738037]",0.6438722049066838,14.58519,32.365414,Feed everyone normally until food runs out
18,1418,18,15,Ration the supplies.,decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Ration the supplies .,5,"[ -1.8906405  13.315487    3.8596318   8.557793    3.8862705 -11.518215
  -1.2898186  12.024365    7.74495     3.7477624]",-1.7730551,13.271443,3.8170261,8.834233,3.5817041,-11.517096,-1.6830953,11.928135,7.60321,3.6870844,"[-1.773055076599121, 13.271443367004395, 3.817026138305664, 8.834233283996582, 3.5817041397094727, -11.517095565795898, -1.6830953359603882, 11.92813491821289, 7.603209972381592, 3.687084436416626]",0.6119326986208375,17.326532,32.08877,Set up a daily routine and plan for food rationing .
19,1419,19,15,I would instruct the crew to keep passengers calm and I would make sure we're rationing food. ,decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : instruct the crew to keep passengers calm and make sure 're rationing food .,4,"[ -2.4372265  11.980776    5.0817223   8.549169    3.6293988 -10.949735
  -1.119846   12.356668    8.352496    3.182684 ]",-2.6986268,11.520488,5.3984847,8.834389,3.3379798,-10.774405,-1.0441577,12.518378,8.477182,2.96377,"[-2.698626756668091, 11.520487785339355, 5.398484706878662, 8.834388732910156, 3.337979793548584, -10.774404525756836, -1.0441577434539795, 12.518378257751465, 8.477182388305664, 2.9637699127197266]",0.8203039903195901,13.044663,32.86236,"Keep the food and water under supervision , ration the remaining supplies and find containers to store easch individual 's urine ."
20,1420,20,15,I have inform for my superior and convince for all the passengers,decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : have inform for superior and convince for all the passengers,6,"[ -3.2654705   9.930589    7.2082086   8.295187    3.3269289 -10.220419
  -0.5531433  12.450632    9.259158    2.3161058]",-3.2753572,10.115209,6.941165,8.408952,2.910495,-10.0088415,-0.86458784,12.974519,9.1977825,2.4124475,"[-3.275357246398926, 10.115208625793457, 6.941164970397949, 8.408951759338379, 2.9104950428009033, -10.008841514587402, -0.8645878434181213, 12.974518775939941, 9.197782516479492, 2.412447452545166]",0.8491894340174537,9.908811,31.874607,"The passanger is high rate and good ,"
21,1421,21,15,"Ration the food, give just enough to get by, make it stretch out. I would gather everyone together in person and explain what has happened, explain about the food, explain not to panic that help is on the way. ",decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,"is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Ration the food , give just enough to get by , make stretch out . gather everyone together in person and explain what has happened , explain about the food , explain not to panic that help is on the way .",4,"[ -2.4372265  11.980776    5.0817223   8.549169    3.6293988 -10.949735
  -1.119846   12.356668    8.352496    3.182684 ]",-2.5571861,11.80232,5.3017616,8.5593195,3.5901594,-10.817537,-1.1396412,12.401128,8.48108,3.1154714,"[-2.5571861267089844, 11.802319526672363, 5.301761627197266, 8.559319496154785, 3.5901594161987305, -10.817537307739258, -1.1396411657333374, 12.401127815246582, 8.481080055236816, 3.115471363067627]",0.3703957811426399,13.401784,32.382637,"Keep the food and water under supervision , ration the remaining supplies and find containers to store easch individual 's urine ."
22,1422,22,15,"You have to be honest, nobody is in danger. Make up some fun things to do and offer them free shit.",decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,"is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : have to be honest , nobody is in danger . Make up some fun things to do and offer free shit .",0,"[ -3.7287004   9.754293    7.204852    8.981691    2.79293   -10.00067
  -0.6397177  13.048101    8.989105    2.3960474]",-3.4319715,9.845288,7.107835,8.718284,2.8796973,-9.89932,-0.48321745,12.880319,9.153058,2.3249733,"[-3.431971549987793, 9.845288276672363, 7.107834815979004, 8.718283653259277, 2.879697322845459, -9.899319648742676, -0.4832174479961395, 12.880318641662598, 9.153058052062988, 2.3249733448028564]",0.5267827340098076,9.6562195,31.926249,reassure the crew
23,1423,23,15,ration food and say calming things to prevent a panic,decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : ration food and say calming things to prevent a panic,4,"[ -2.4372265  11.980776    5.0817223   8.549169    3.6293988 -10.949735
  -1.119846   12.356668    8.352496    3.182684 ]",-2.6762483,11.605729,5.3922133,8.682217,3.4375474,-10.770696,-1.0117282,12.551563,8.408415,3.0816696,"[-2.67624831199646, 11.605729103088379, 5.392213344573975, 8.68221664428711, 3.437547445297241, -10.770695686340332, -1.0117281675338745, 12.551563262939453, 8.408414840698242, 3.081669569015503]",0.6661562288863766,13.022105,32.74058,"Keep the food and water under supervision , ration the remaining supplies and find containers to store easch individual 's urine ."
