,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
10,710,11,8,I would do nothing.,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : do nothing .",4,"[14.120774   7.5565825 -5.2754674  1.7246343 12.957141  13.52721
  3.251966  -0.6468082  3.1638684  6.9196615]",14.122201,7.5963945,-5.2739344,1.7219347,12.971924,13.582436,3.2523012,-0.66048616,3.1709857,6.8949327,"[14.122200965881348, 7.5963945388793945, -5.273934364318848, 1.7219346761703491, 12.971923828125, 13.582435607910156, 3.2523012161254883, -0.6604861617088318, 3.170985698699951, 6.894932746887207]",0.07559377381794943,10.679712,-6.0336084,Do nothing .
11,711,12,8,"ask the teenager what he's doing, possibly yell so the family looks over",decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : ask the teenager what 's doing , possibly yell so the family looks over",11,"[15.222071    5.380738   -4.8225327  -0.41282982 12.6446705  11.377279
  2.903507   -0.16457994  1.8279078   6.9044223 ]",14.966376,5.433142,-5.021422,-0.042396236,12.680569,11.390746,2.871412,-0.18422346,1.8733352,6.9545126,"[14.966376304626465, 5.433142185211182, -5.021421909332275, -0.04239623621106148, 12.68056869506836, 11.390746116638184, 2.8714120388031006, -0.1842234581708908, 1.8733352422714233, 6.954512596130371]",0.5023569431273768,15.5295105,-4.4342966,ask the teen what are doing
12,712,13,8,"Say ""Hi, are you part of the group?""",decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : Say `` Hi , are part of the group ? ''",5,"[14.800894    5.207448   -4.2628965   0.04486197 13.126018   10.862851
  2.6651134  -0.10723248  2.035909    7.3160563 ]",14.934495,5.1498456,-4.3615727,-0.08021325,12.909843,11.151496,2.7652938,0.072989084,1.6296877,6.876149,"[14.934494972229004, 5.149845600128174, -4.361572742462158, -0.08021324872970581, 12.909843444824219, 11.151495933532715, 2.765293836593628, 0.0729890838265419, 1.6296876668930054, 6.8761491775512695]",0.7600296466275398,15.218236,-3.5994117,say hello to the person and see if act spooked .
13,713,14,8,go get the people and let them know,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : go get the people and let know",1,"[14.767893    5.7808156  -4.1718736  -0.01750118 13.091591   11.447452
  2.8088088   0.2919193   2.2379525   6.4912224 ]",14.851379,5.6860275,-4.1472406,0.009415791,13.1018715,11.37064,2.8249044,0.15864463,2.216329,6.4018593,"[14.85137939453125, 5.686027526855469, -4.14724063873291, 0.009415791369974613, 13.101871490478516, 11.37063980102539, 2.824904441833496, 0.1586446315050125, 2.2163290977478027, 6.401859283447266]",0.22308377066718674,14.530204,-3.920522,Run to find the family .
14,714,15,8,Keep an eye on him,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : Keep an eye on",7,"[14.775476    6.1845965  -4.8043714   0.4524966  12.947681   12.06639
  2.9366918  -0.07835084  2.3479052   6.3946977 ]",14.55542,6.354652,-5.0065293,0.547767,12.910868,12.186189,3.0076246,0.05543141,2.6157756,6.4205995,"[14.555419921875, 6.354651927947998, -5.006529331207275, 0.5477669835090637, 12.910867691040039, 12.186188697814941, 3.007624626159668, 0.05543141067028046, 2.6157755851745605, 6.420599460601807]",0.48821061963911605,12.817218,-5.144674,Watch the teen to see if take anything
15,715,16,8,I would not do anything.,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : not do anything .",4,"[14.120774   7.5565825 -5.2754674  1.7246343 12.957141  13.52721
  3.251966  -0.6468082  3.1638684  6.9196615]",14.02386,7.561151,-5.325546,1.8336024,12.924574,13.485163,3.2258162,-0.7531419,3.1112444,6.934147,"[14.023859977722168, 7.561151027679443, -5.325545787811279, 1.8336024284362793, 12.92457389831543, 13.485162734985352, 3.225816249847412, -0.7531418800354004, 3.1112444400787354, 6.934146881103516]",0.20394490635297463,10.963875,-5.945197,Do nothing .
16,716,17,8,mind my business,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : mind business",14,"[14.070989    6.8561635  -4.910735    1.4557498  13.017216   12.624217
  3.129515   -0.48626715  2.7137706   6.87499   ]",14.0659485,7.149969,-5.1007814,1.4348214,13.000935,12.830393,3.1481307,-0.56989306,3.0215073,7.0363846,"[14.065948486328125, 7.149969100952148, -5.100781440734863, 1.434821367263794, 13.000934600830078, 12.830392837524414, 3.1481306552886963, -0.5698930621147156, 3.0215072631835938, 7.036384582519531]",0.5420019914936399,11.534308,-5.142761,mind own business and not say anything .
17,717,18,8,confront him in a friendly manner and figure out his motive,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : confront in a friendly manner and figure out motive",15,"[14.306329   5.31548   -3.84868    0.534742  13.661386  10.260944
  2.4059844 -0.184025   2.4377904  8.00572  ]",14.265041,5.3013616,-3.7669837,0.61594206,13.805859,10.065391,2.2950518,-0.2984434,2.503899,8.227711,"[14.26504135131836, 5.301361560821533, -3.7669837474823, 0.6159420609474182, 13.805858612060547, 10.065390586853027, 2.2950518131256104, -0.29844340682029724, 2.503899097442627, 8.227710723876953]",0.39157791083499865,15.319564,-1.2046525,Approach the stranger and confront
18,718,19,8,I would keep an eye on the teen and inform the family when they return from the water.,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : keep an eye on the teen and inform the family when return from the water .",7,"[14.775476    6.1845965  -4.8043714   0.4524966  12.947681   12.06639
  2.9366918  -0.07835084  2.3479052   6.3946977 ]",14.562418,6.3227506,-4.9754496,0.5562469,12.945414,12.1281595,2.9752703,0.03865286,2.6000755,6.452786,"[14.562417984008789, 6.322750568389893, -4.975449562072754, 0.5562468767166138, 12.945413589477539, 12.128159523010254, 2.9752702713012695, 0.03865285962820053, 2.6000754833221436, 6.452785968780518]",0.43643467596565505,12.897531,-5.1235523,Watch the teen to see if take anything
19,719,20,8,I would wait to see what the teenager does and if it looks like he is stealing I would call out to him. ,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : wait to see what the teenager does and if looks like is stealing call out to .",7,"[14.775476    6.1845965  -4.8043714   0.4524966  12.947681   12.06639
  2.9366918  -0.07835084  2.3479052   6.3946977 ]",14.945624,6.0050054,-4.7699933,0.58640283,13.042507,11.73466,2.8744967,-0.44793794,2.1795683,6.536766,"[14.945624351501465, 6.005005359649658, -4.769993305206299, 0.5864028334617615, 13.04250717163086, 11.734660148620605, 2.8744966983795166, -0.447937935590744, 2.179568290710449, 6.536766052246094]",0.6231663061323717,13.368494,-4.1416187,Watch the teen to see if take anything
20,720,21,8,I have carefully watched him.,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : have carefully watched .",7,"[14.775476    6.1845965  -4.8043714   0.4524966  12.947681   12.06639
  2.9366918  -0.07835084  2.3479052   6.3946977 ]",14.772074,6.125744,-4.659454,0.25136754,13.00891,12.000063,2.863687,0.2934476,2.365209,6.0485964,"[14.772073745727539, 6.125743865966797, -4.659453868865967, 0.2513675391674042, 13.008910179138184, 12.000062942504883, 2.863687038421631, 0.2934476137161255, 2.3652091026306152, 6.048596382141113]",0.5802816026081463,13.652181,-4.97312,Watch the teen to see if take anything
21,721,22,8,Go to one of the parents and explain that I wasn't sure if the teen was a part of their party that I didn't recall seeing them together. I would definitely bring it to their attention.,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : Go to one of the parents and explain that was n't sure if the teen was a part of party that did n't recall seeing together . definitely bring to attention .",15,"[14.306329   5.31548   -3.84868    0.534742  13.661386  10.260944
  2.4059844 -0.184025   2.4377904  8.00572  ]",14.291781,5.401733,-3.8461607,0.5598821,13.7,10.424429,2.5235631,-0.19732514,2.494585,7.910465,"[14.291781425476074, 5.401732921600342, -3.846160650253296, 0.5598821043968201, 13.699999809265137, 10.424428939819336, 2.5235631465911865, -0.19732514023780823, 2.4945850372314453, 7.910464763641357]",0.2506165688500878,14.929268,-1.5952213,Approach the stranger and confront
22,722,23,8,"""I didn't see you with that family earlier. Are those your things? If gthey're not you better get somewhere else before I stand up!""",decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : `` did n't see with that family earlier . Are those things ? If gthey 're not better get somewhere else before stand up ! ''",11,"[15.222071    5.380738   -4.8225327  -0.41282982 12.6446705  11.377279
  2.903507   -0.16457994  1.8279078   6.9044223 ]",15.334861,5.310848,-4.545991,-0.5416521,12.637667,11.476557,2.9828346,-0.21408673,1.6521904,6.9921446,"[15.334860801696777, 5.310848236083984, -4.545990943908691, -0.5416520833969116, 12.637666702270508, 11.476556777954102, 2.982834577560425, -0.21408672630786896, 1.6521904468536377, 6.992144584655762]",0.4097527336519661,16.029438,-4.349873,ask the teen what are doing
23,723,24,8,i'd ask him what he was doing,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : i 'd ask what was doing",11,"[15.222071    5.380738   -4.8225327  -0.41282982 12.6446705  11.377279
  2.903507   -0.16457994  1.8279078   6.9044223 ]",15.160238,5.281642,-5.0320964,-0.24380505,12.691139,11.403105,2.8546677,-0.10729916,1.7281871,6.7737923,"[15.160238265991211, 5.281641960144043, -5.0320963859558105, -0.24380505084991455, 12.691139221191406, 11.403104782104492, 2.8546676635742188, -0.10729915648698807, 1.728187084197998, 6.773792266845703]",0.34875586173370315,15.616752,-4.772692,ask the teen what are doing
24,724,25,8,"I'd nonchalantly go over to the family and bring this to their attention, quickly before he takes anything and gets away.",decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : 'd nonchalantly go over to the family and bring this to attention , quickly before takes anything and gets away .",3,"[13.827753    5.9197536  -4.3100085   1.6460495  13.33277    11.497806
  2.8713524  -0.26640838  2.2021859   6.7362485 ]",13.9610405,6.072577,-4.4132533,1.3257972,13.247496,11.519387,2.9357522,-0.3122539,2.3898904,6.995366,"[13.961040496826172, 6.072576999664307, -4.413253307342529, 1.325797200202942, 13.247495651245117, 11.519387245178223, 2.9357521533966064, -0.3122538924217224, 2.389890432357788, 6.995366096496582]",0.5202914343728693,12.795292,-3.3285694,Chase the teenager away
25,725,26,8,Just make mental notes and keep an eye on him.,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : Just make mental notes and keep an eye on .",7,"[14.775476    6.1845965  -4.8043714   0.4524966  12.947681   12.06639
  2.9366918  -0.07835084  2.3479052   6.3946977 ]",14.549701,6.338556,-4.953528,0.4959997,12.9231825,12.155689,3.0005455,0.094694346,2.610329,6.445918,"[14.549700736999512, 6.338555812835693, -4.953527927398682, 0.49599969387054443, 12.923182487487793, 12.155689239501953, 3.0005455017089844, 0.0946943461894989, 2.6103289127349854, 6.445918083190918]",0.4614158390268884,12.847832,-5.1605444,Watch the teen to see if take anything
26,726,27,8,I would say something to them and see what their reaction is.,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : say something to and see what reaction is .",5,"[14.800894    5.207448   -4.2628965   0.04486197 13.126018   10.862851
  2.6651134  -0.10723248  2.035909    7.3160563 ]",14.503424,5.2042356,-4.0441236,0.32525298,13.426225,10.595177,2.538909,-0.03195941,2.1368399,7.593898,"[14.503423690795898, 5.204235553741455, -4.044123649597168, 0.3252529799938202, 13.426224708557129, 10.595176696777344, 2.5389089584350586, -0.0319594107568264, 2.1368398666381836, 7.593897819519043]",0.6969433280685312,15.101646,-2.138736,say hello to the person and see if act spooked .
27,727,28,8,tell them,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : tell",9,"[15.128907    5.908199   -4.4752827  -0.0359146  13.113404   11.882017
  2.7095451   0.48406386  2.1284277   5.6557164 ]",14.864736,5.8514385,-4.188992,-0.112960316,13.003524,11.590627,2.7961628,0.49840462,2.2013767,5.917922,"[14.86473560333252, 5.851438522338867, -4.188992023468018, -0.1129603162407875, 13.003523826599121, 11.59062671661377, 2.7961628437042236, 0.4984046220779419, 2.2013766765594482, 5.917922019958496]",0.5828125265257292,14.431859,-4.5932426,Pull out phone and record .
28,728,29,8,ask if he is with them,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : ask if is with",13,"[15.28004     5.3875303  -4.2260795  -0.6733907  12.933895   11.241892
  2.801503    0.17032059  1.9683845   6.744516  ]",15.441211,5.15584,-4.3052015,-0.7848504,12.8726425,11.165063,2.7716825,0.10742957,1.7938815,6.853844,"[15.441210746765137, 5.155839920043945, -4.305201530456543, -0.7848504185676575, 12.872642517089844, 11.16506290435791, 2.7716825008392334, 0.10742957144975662, 1.7938815355300903, 6.853844165802002]",0.39400908623247327,15.97705,-3.8527396,ask the family if that is also son over there
29,729,30,8,"I ask him what is he doing and alert the family to his presence. If he doesn't know them, it's time for some sweet chin music.",decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : ask what is doing and alert the family to presence . If does n't know , 's time for some sweet chin music .",11,"[15.222071    5.380738   -4.8225327  -0.41282982 12.6446705  11.377279
  2.903507   -0.16457994  1.8279078   6.9044223 ]",14.967039,5.3013372,-4.9592986,-0.1874743,12.670475,11.295033,2.9054067,-0.07850112,1.7919636,7.064428,"[14.967039108276367, 5.301337242126465, -4.959298610687256, -0.1874742954969406, 12.670475006103516, 11.29503345489502, 2.9054067134857178, -0.07850112020969391, 1.7919635772705078, 7.064427852630615]",0.42728536650682836,15.537306,-4.468434,ask the teen what are doing
30,730,31,8,Nothing,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : Nothing",9,"[15.128907    5.908199   -4.4752827  -0.0359146  13.113404   11.882017
  2.7095451   0.48406386  2.1284277   5.6557164 ]",14.860484,5.9089303,-4.2808957,-0.14387369,12.920014,11.739457,2.7786531,0.73224425,2.1445076,5.570332,"[14.86048412322998, 5.90893030166626, -4.280895709991455, -0.1438736915588379, 12.920014381408691, 11.739457130432129, 2.778653144836426, 0.7322442531585693, 2.144507646560669, 5.570332050323486]",0.5031246589899258,14.632495,-5.3670964,Pull out phone and record .
