,index,id,context,response_original,source,answer,value,scenario_text,merged_text,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,umap_dim2_0,umap_dim2_1,cluster,centroid,distance_from_centroid,cluster_name
10,2843,250,14,Take his father in,pg,1.0,98.6666666666667,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Take father in",9.338864,-4.5909176,1.0320282,-8.200641,3.0887568,3.630376,4.4160824,0.91609037,8.320447,-7.830675,"[9.33886432647705, -4.590917587280273, 1.0320281982421875, -8.200640678405762, 3.088756799697876, 3.630376100540161, 4.416082382202148, 0.9160903692245483, 8.320446968078613, -7.83067512512207]",12.032195,-8.203081,1,"[ 9.104513  -4.5301304  0.8251885 -8.21261    2.7331836  3.5433426
  4.351723   0.9778675  8.064237  -8.053213 ]",,Take in his father.
11,2844,273,14,move his father in anyway,pg,1.0,100.0,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : move father in anyway",8.745766,-4.722911,0.6431895,-8.3603325,2.6083846,3.3222303,4.1816034,0.9180175,7.506259,-8.5640745,"[8.745765686035156, -4.7229108810424805, 0.6431894898414612, -8.360332489013672, 2.608384609222412, 3.322230339050293, 4.18160343170166, 0.9180175065994263, 7.506258964538574, -8.564074516296387]",10.598698,-8.6472225,0,"[ 8.621544  -4.7008257  0.5085662 -8.491602   2.4411013  3.2218585
  4.1477256  0.8555707  7.363927  -8.692694 ]",,Move his father into his apartment
12,2845,276,14,offer her father to stay with her,pg,1.0,70.0,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : offer father to stay with",8.8899555,-4.6493087,0.53374046,-8.304262,2.6915057,3.1088238,4.300149,0.7393794,7.357814,-8.742266,"[8.889955520629883, -4.649308681488037, 0.5337404608726501, -8.304262161254883, 2.6915056705474854, 3.108823776245117, 4.300148963928223, 0.7393794059753418, 7.357813835144043, -8.742265701293945]",10.369919,-8.23572,0,"[ 8.621544  -4.7008257  0.5085662 -8.491602   2.4411013  3.2218585
  4.1477256  0.8555707  7.363927  -8.692694 ]",,Move his father into his apartment
13,2846,282,14,Take his father in anyway.,pg,1.0,97.0,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Take father in anyway .",9.261214,-4.5641036,0.977654,-8.1348095,3.0252721,3.5449986,4.370023,0.8700317,8.225602,-7.9715276,"[9.261214256286621, -4.564103603363037, 0.977653980255127, -8.134809494018555, 3.0252721309661865, 3.5449986457824707, 4.370022773742676, 0.8700317144393921, 8.225602149963379, -7.971527576446533]",11.613069,-8.214866,1,"[ 9.104513  -4.5301304  0.8251885 -8.21261    2.7331836  3.5433426
  4.351723   0.9778675  8.064237  -8.053213 ]",,Take in his father.
14,2847,285,14,Move his father in anyway.,pg,1.0,73.6666666666667,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Move father in anyway .",8.855437,-4.6520634,0.69779354,-8.276536,2.6707432,3.4062383,4.2594647,0.9598412,7.6603417,-8.409772,"[8.855437278747559, -4.652063369750977, 0.6977935433387756, -8.276535987854004, 2.670743227005005, 3.406238317489624, 4.259464740753174, 0.9598411917686462, 7.660341739654541, -8.409771919250488]",10.864064,-8.528072,0,"[ 8.621544  -4.7008257  0.5085662 -8.491602   2.4411013  3.2218585
  4.1477256  0.8555707  7.363927  -8.692694 ]",,Move his father into his apartment
15,2848,292,14,Invite the father to live with him anyway.,pg,1.0,60.3333333333333,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Invite the father to live with anyway .",8.865132,-4.6397834,0.65457493,-8.261206,2.7347515,3.3187745,4.231429,0.8427408,7.6063657,-8.510624,"[8.865132331848145, -4.6397833824157715, 0.6545749306678772, -8.261205673217773, 2.7347514629364014, 3.318774461746216, 4.231429100036621, 0.8427407741546631, 7.60636568069458, -8.510623931884766]",10.773321,-8.365347,0,"[ 8.621544  -4.7008257  0.5085662 -8.491602   2.4411013  3.2218585
  4.1477256  0.8555707  7.363927  -8.692694 ]",,Move his father into his apartment
16,2849,299,14,make do with the cramped apartment,pg,1.0,63.6666666666667,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : make do with the cramped apartment",8.76464,-4.880807,0.9522178,-8.923049,1.7517842,3.6954947,4.370321,1.3096273,8.822027,-7.6085687,"[8.764639854431152, -4.880806922912598, 0.9522178173065186, -8.923048973083496, 1.7517842054367065, 3.6954946517944336, 4.370320796966553, 1.3096272945404053, 8.822027206420898, -7.6085686683654785]",12.448967,-9.649599,-1,"[ 8.477509   -4.9162264   0.90114385 -8.9191675   1.732048    3.6460614
  4.0880466   1.3045112   8.277985   -7.9278326 ]",,Andy can manage to shelter his father at home
17,2850,300,14,Move his father to his place,pg,1.0,100.0,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Move father to place",8.754004,-4.6771736,0.76296103,-8.512391,2.4869158,3.589346,4.2472386,1.0953814,7.7783475,-8.172274,"[8.754003524780273, -4.677173614501953, 0.7629610300064087, -8.512391090393066, 2.4869158267974854, 3.589345932006836, 4.247238636016846, 1.0953813791275024, 7.778347492218018, -8.172273635864258]",11.066386,-8.967798,0,"[ 9.104513  -4.5301304  0.8251885 -8.21261    2.7331836  3.5433426
  4.351723   0.9778675  8.064237  -8.053213 ]",,Move his father into his apartment
18,2851,301,14,have his father come live with him anyway,pg,1.0,90.0,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : have father come live with anyway",8.652216,-4.6672034,0.43033126,-8.439908,2.4739757,3.1612082,4.1562424,0.8225307,7.2887363,-8.75568,"[8.652215957641602, -4.667203426361084, 0.4303312599658966, -8.439908027648926, 2.473975658416748, 3.161208152770996, 4.156242370605469, 0.8225306868553162, 7.288736343383789, -8.755680084228516]",10.166371,-8.71768,0,"[ 8.621544  -4.7008257  0.5085662 -8.491602   2.4411013  3.2218585
  4.1477256  0.8555707  7.363927  -8.692694 ]",,Move his father into his apartment
19,2852,302,14,Bring his father into his home,pg,1.0,80.6666666666667,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Bring father into home",9.136157,-4.533205,0.814357,-8.340014,2.7471762,3.651477,4.3754797,1.0454698,7.96855,-7.964865,"[9.136157035827637, -4.533205032348633, 0.8143569827079773, -8.340014457702637, 2.747176170349121, 3.651477098464966, 4.375479698181152, 1.0454697608947754, 7.968550205230713, -7.964865207672119]",11.488655,-8.460735,3,"[ 9.104513  -4.5301304  0.8251885 -8.21261    2.7331836  3.5433426
  4.351723   0.9778675  8.064237  -8.053213 ]",,Bring his father into his home
20,2853,303,14,Andy would have to bare with the limited space and take care of his father.,pg,1.0,100.0,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : have to bare with the limited space and take care of father .",9.67145,-4.296602,0.9633337,-8.095563,2.5873635,3.865263,4.6045084,1.0743076,9.164553,-7.1614614,"[9.671449661254883, -4.29660177230835, 0.9633337259292603, -8.095562934875488, 2.5873634815216064, 3.865262985229492, 4.604508399963379, 1.0743075609207153, 9.164552688598633, -7.161461353302002]",13.053219,-7.829997,-1,"[ 9.963184   -4.2194066   0.93633187 -8.002868    2.744316    3.9359999
  4.8104453   1.2394753   9.378499   -6.9901695 ]",,Andy can manage to shelter his father at home
21,2854,307,14,bring his father to live with him anyway,pg,1.0,83.3333333333333,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : bring father to live with anyway",8.786515,-4.5869794,0.5171962,-8.280013,2.5597568,3.2824273,4.251885,0.9535587,7.430598,-8.57678,"[8.786515235900879, -4.586979389190674, 0.5171961784362793, -8.280013084411621, 2.5597567558288574, 3.2824273109436035, 4.251884937286377, 0.9535586833953857, 7.43059778213501, -8.576780319213867]",10.5027895,-8.494907,0,"[ 8.621544  -4.7008257  0.5085662 -8.491602   2.4411013  3.2218585
  4.1477256  0.8555707  7.363927  -8.692694 ]",,Move his father into his apartment
22,2855,311,14,he could make a spot in his apartment for his father,pg,1.0,92.6666666666667,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : make a spot in apartment for father",8.505128,-5.0982623,1.0058103,-9.254947,1.6224512,3.6357698,4.3136063,1.3112885,8.700903,-7.8273616,"[8.505127906799316, -5.098262310028076, 1.005810260772705, -9.2549467086792, 1.6224511861801147, 3.635769844055176, 4.313606262207031, 1.3112884759902954, 8.700902938842773, -7.827361583709717]",12.124025,-10.074868,2,"[ 8.276903  -5.1926184  1.0681816 -9.305429   1.4207447  3.675288
  4.112961   1.4823432  8.607661  -7.785424 ]",,Live in the living room of his apartment
23,2856,227,14,Move his dad into his one room,pg,2.0,50.0,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Move dad into one room",8.637787,-4.725354,0.73109967,-8.537351,2.4137275,3.4973004,4.2315226,1.121011,7.6092668,-8.406076,"[8.637786865234375, -4.725354194641113, 0.7310996651649475, -8.53735065460205, 2.4137275218963623, 3.497300386428833, 4.231522560119629, 1.1210110187530518, 7.609266757965088, -8.406076431274414]",10.71045,-8.7923,0,"[ 8.621544  -4.7008257  0.5085662 -8.491602   2.4411013  3.2218585
  4.1477256  0.8555707  7.363927  -8.692694 ]",,Move his father into his apartment
24,2857,238,14,Have him move in,pg,2.0,79.0,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Have move in",8.542743,-4.832016,0.5505812,-8.641145,2.1847165,3.2664742,4.1585097,0.93073577,7.665853,-8.554133,"[8.542742729187012, -4.8320159912109375, 0.5505812168121338, -8.641144752502441, 2.1847164630889893, 3.2664742469787598, 4.158509731292725, 0.9307357668876648, 7.665853023529053, -8.554133415222168]",10.62797,-9.119614,-1,"[ 8.621544  -4.7008257  0.5085662 -8.491602   2.4411013  3.2218585
  4.1477256  0.8555707  7.363927  -8.692694 ]",,Andy can manage to shelter his father at home
25,2858,262,14,let his father move in anyway,pg,2.0,100.0,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : let father move in anyway",8.819608,-4.671955,0.6388828,-8.2619,2.6385121,3.3174524,4.2196302,0.8809175,7.6085534,-8.515453,"[8.819607734680176, -4.671955108642578, 0.6388828158378601, -8.261899948120117, 2.638512134552002, 3.3174524307250977, 4.219630241394043, 0.880917489528656, 7.608553409576416, -8.515453338623047]",10.820638,-8.520503,0,"[ 8.621544  -4.7008257  0.5085662 -8.491602   2.4411013  3.2218585
  4.1477256  0.8555707  7.363927  -8.692694 ]",,Move his father into his apartment
26,2859,289,14,Buy a bunk bed so his father can fit into his tiny apartment with him,pg,2.0,35.0,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Buy a bunk bed so father can fit into tiny apartment with",8.294066,-5.1537766,0.99820316,-9.194178,1.6086404,3.5809977,4.161915,1.3664856,8.397586,-7.965681,"[8.294066429138184, -5.1537766456604, 0.9982031583786011, -9.194177627563477, 1.608640432357788, 3.5809977054595947, 4.161914825439453, 1.366485595703125, 8.39758586883545, -7.965681076049805]",11.669257,-10.481194,2,"[ 8.276903  -5.1926184  1.0681816 -9.305429   1.4207447  3.675288
  4.112961   1.4823432  8.607661  -7.785424 ]",,Live in the living room of his apartment
27,2860,291,14,Have the father stay with him,pg,2.0,66.6666666666667,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Have the father stay with",9.204768,-4.3558946,0.6860174,-8.005167,2.7030857,3.4175763,4.463536,0.9298214,8.064758,-8.160419,"[9.204768180847168, -4.355894565582275, 0.6860173940658569, -8.005167007446289, 2.7030856609344482, 3.417576313018799, 4.463535785675049, 0.9298213720321655, 8.06475830078125, -8.160419464111328]",11.418949,-7.916839,0,"[ 9.104513  -4.5301304  0.8251885 -8.21261    2.7331836  3.5433426
  4.351723   0.9778675  8.064237  -8.053213 ]",,Move his father into his apartment
28,2861,296,14,move his father in on the couch.,pg,2.0,23.0,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : move father in on the couch .",8.811834,-4.6076083,0.6203963,-8.273704,2.5105515,3.3922653,4.3510485,1.0496254,7.672706,-8.448724,"[8.811834335327148, -4.607608318328857, 0.6203963160514832, -8.273703575134277, 2.5105514526367188, 3.3922653198242188, 4.351048469543457, 1.0496253967285156, 7.672706127166748, -8.448723793029785]",10.848103,-8.609919,0,"[ 8.621544  -4.7008257  0.5085662 -8.491602   2.4411013  3.2218585
  4.1477256  0.8555707  7.363927  -8.692694 ]",,Move his father into his apartment
29,2862,306,14,move him into his apartment,pg,2.0,86.0,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : move into apartment",8.430257,-4.933463,0.7639449,-8.792796,2.0523705,3.4700415,4.153837,1.1482372,7.837924,-8.296198,"[8.430256843566895, -4.933463096618652, 0.7639449238777161, -8.79279613494873, 2.052370548248291, 3.470041513442993, 4.153837203979492, 1.1482372283935547, 7.837924003601074, -8.296197891235352]",11.060792,-9.536872,-1,"[ 8.477509   -4.9162264   0.90114385 -8.9191675   1.732048    3.6460614
  4.0880466   1.3045112   8.277985   -7.9278326 ]",,Andy can manage to shelter his father at home
30,2863,308,14,Bring Dad to his house,pg,2.0,71.6666666666667,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Bring Dad to house",9.193155,-4.512547,0.7956858,-8.365409,2.7558546,3.6821892,4.416751,1.0656556,7.9768915,-7.9124675,"[9.193155288696289, -4.512547016143799, 0.7956858277320862, -8.365408897399902, 2.755854606628418, 3.6821892261505127, 4.416750907897949, 1.0656555891036987, 7.97689151763916, -7.9124674797058105]",11.502222,-8.387922,3,"[ 9.104513  -4.5301304  0.8251885 -8.21261    2.7331836  3.5433426
  4.351723   0.9778675  8.064237  -8.053213 ]",,Bring his father into his home
31,2864,212,14,Let his father move in with him,pg,3.0,64.3333333333333,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Let father move in with",8.875915,-4.626091,0.6536985,-8.232963,2.650628,3.301265,4.2634645,0.8652342,7.6387496,-8.497222,"[8.875914573669434, -4.626091003417969, 0.6536985039710999, -8.232962608337402, 2.650628089904785, 3.301265001296997, 4.263464450836182, 0.8652341961860657, 7.638749599456787, -8.497221946716309]",10.712656,-8.480168,0,"[ 8.621544  -4.7008257  0.5085662 -8.491602   2.4411013  3.2218585
  4.1477256  0.8555707  7.363927  -8.692694 ]",,Move his father into his apartment
32,2865,214,14,Move his father in,pg,3.0,93.3333333333333,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Move father in",8.782334,-4.7228055,0.75815517,-8.404529,2.6147227,3.4549575,4.1922994,0.9713873,7.6777883,-8.369835,"[8.782334327697754, -4.722805500030518, 0.7581551671028137, -8.404528617858887, 2.614722728729248, 3.4549574851989746, 4.1922993659973145, 0.9713873267173767, 7.677788257598877, -8.369834899902344]",10.961021,-8.745124,0,"[ 8.621544  -4.7008257  0.5085662 -8.491602   2.4411013  3.2218585
  4.1477256  0.8555707  7.363927  -8.692694 ]",,Move his father into his apartment
33,2866,219,14,Reorganize his apartment to make room for his father,pg,3.0,96.6666666666667,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Reorganize apartment to make room for father",8.428374,-5.016852,0.93169993,-8.983293,1.8859327,3.6074915,4.187323,1.3152952,8.153658,-8.090388,"[8.428374290466309, -5.016851902008057, 0.9316999316215515, -8.983292579650879, 1.8859326839447021, 3.6074914932250977, 4.187323093414307, 1.3152952194213867, 8.153657913208008, -8.090388298034668]",11.6374235,-9.990504,2,"[ 8.477509   -4.9162264   0.90114385 -8.9191675   1.732048    3.6460614
  4.0880466   1.3045112   8.277985   -7.9278326 ]",,Live in the living room of his apartment
