,index,id,context,response_original,source,answer,value,scenario_text,merged_text,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,umap_dim2_0,umap_dim2_1,cluster,centroid,distance_from_centroid,cluster_name
10,2894,228,15,He should instruct the survivors on how best to ration the supplies.,pg,1.0,100.0,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : instruct the survivors on how best to ration the supplies .,5.549725,-0.8315697,10.460496,22.144426,-0.9635404,4.577787,1.4055127,6.7100115,-7.3452573,9.034133,"[5.54972505569458, -0.8315696716308594, 10.460495948791504, 22.144426345825195, -0.9635403752326965, 4.577786922454834, 1.4055126905441284, 6.7100114822387695, -7.34525728225708, 9.034132957458496]",1.8508031,17.759272,1,"[ 5.9440956  -0.7234739  10.229223   21.729992   -0.73114777  4.329966
  1.6297115   7.0015106  -7.0018897   9.024697  ]",0.8724130167752185,Ration the food he has to keep everyone alive
11,2895,230,15,Each person has a day in which they will not eat in order to stretch food supplies as much as possible.,pg,1.0,93.3333333333333,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Each person has a day in which will not eat in order to stretch food supplies as much as possible .,6.3476267,-0.7974687,10.264498,21.724371,-0.45609027,4.084758,1.6600225,7.0253124,-6.82956,8.861725,"[6.347626686096191, -0.7974687218666077, 10.264497756958008, 21.7243709564209, -0.4560902714729309, 4.0847578048706055, 1.660022497177124, 7.025312423706055, -6.829559803009033, 8.861724853515625]",2.4985664,16.231659,1,"[ 5.9440956  -0.7234739  10.229223   21.729992   -0.73114777  4.329966
  1.6297115   7.0015106  -7.0018897   9.024697  ]",0.6025902930363591,Ration the food he has to keep everyone alive
12,2896,233,15,Portion food so that it lasts,pg,1.0,100.0,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Portion food so that lasts,5.4973917,-0.56760854,9.97608,21.722982,-1.2527872,4.242366,1.3523275,6.381979,-7.1210737,8.886949,"[5.497391700744629, -0.5676085352897644, 9.976079940795898, 21.72298240661621, -1.2527872323989868, 4.242365837097168, 1.3523274660110474, 6.381978988647461, -7.1210737228393555, 8.886948585510254]",2.7970822,17.96817,1,"[ 5.9440956  -0.7234739  10.229223   21.729992   -0.73114777  4.329966
  1.6297115   7.0015106  -7.0018897   9.024697  ]",1.0303841462916439,Ration the food he has to keep everyone alive
13,2897,234,15,Start rationing the food,pg,1.0,100.0,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Start rationing the food,5.339884,-0.64636904,10.063979,22.002132,-1.3388501,4.451075,1.2744505,6.2765465,-7.3553014,8.972606,"[5.339883804321289, -0.6463690400123596, 10.063979148864746, 22.002132415771484, -1.3388501405715942, 4.451075077056885, 1.2744505405426025, 6.276546478271484, -7.355301380157471, 8.97260570526123]",2.4828331,18.291681,1,"[ 5.9440956  -0.7234739  10.229223   21.729992   -0.73114777  4.329966
  1.6297115   7.0015106  -7.0018897   9.024697  ]",1.2789641949379447,Ration the food he has to keep everyone alive
14,2898,235,15,Ahmed could ration out the food.,pg,1.0,100.0,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : ration out the food .,5.324015,-0.8134854,10.080364,21.723513,-1.2795392,4.393616,1.1736853,6.4015946,-7.2797203,8.856723,"[5.324015140533447, -0.8134853839874268, 10.080364227294922, 21.723512649536133, -1.2795392274856567, 4.393616199493408, 1.1736853122711182, 6.401594638824463, -7.279720306396484, 8.856722831726074]",2.7791085,17.98575,1,"[ 5.9440956  -0.7234739  10.229223   21.729992   -0.73114777  4.329966
  1.6297115   7.0015106  -7.0018897   9.024697  ]",1.1801913925702159,Ration the food he has to keep everyone alive
15,2899,238,15,Ration the food,pg,1.0,95.0,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Ration the food,5.4334283,-0.7170646,9.989065,21.818548,-1.2944283,4.413888,1.0807809,6.2532997,-7.329174,8.7781,"[5.4334282875061035, -0.717064619064331, 9.989065170288086, 21.81854820251465, -1.2944283485412598, 4.413887977600098, 1.0807808637619019, 6.253299713134766, -7.329174041748047, 8.77810001373291]",2.8140905,18.161938,1,"[ 5.9440956  -0.7234739  10.229223   21.729992   -0.73114777  4.329966
  1.6297115   7.0015106  -7.0018897   9.024697  ]",1.2960470250023597,Ration the food he has to keep everyone alive
16,2900,240,15,Ration the food,pg,1.0,96.6666666666667,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Ration the food,5.450222,-0.613192,9.93902,21.883194,-1.2741609,4.323881,1.1873472,6.217942,-7.298488,8.854249,"[5.450222015380859, -0.6131920218467712, 9.939020156860352, 21.883193969726562, -1.2741608619689941, 4.323881149291992, 1.187347173690796, 6.217942237854004, -7.298488140106201, 8.854249000549316]",2.686899,18.083464,1,"[ 5.9440956  -0.7234739  10.229223   21.729992   -0.73114777  4.329966
  1.6297115   7.0015106  -7.0018897   9.024697  ]",1.2591072424128358,Ration the food he has to keep everyone alive
17,2901,242,15,Tell everyone to share food.,pg,1.0,98.3333333333333,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Tell everyone to share food .,6.0759826,-0.7595954,10.311258,21.286484,-0.7305671,4.281956,1.7700002,7.158087,-6.883296,9.029324,"[6.075982570648193, -0.7595953941345215, 10.311258316040039, 21.286483764648438, -0.7305670976638794, 4.281956195831299, 1.7700002193450928, 7.158086776733398, -6.883296012878418, 9.02932357788086]",2.685345,16.46949,1,"[ 5.9440956  -0.7234739  10.229223   21.729992   -0.73114777  4.329966
  1.6297115   7.0015106  -7.0018897   9.024697  ]",0.5317107557150811,Ration the food he has to keep everyone alive
18,2902,246,15,ration food,pg,1.0,70.3333333333333,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : ration food,5.381662,-0.44038174,10.515755,22.014042,-1.1425638,4.4916058,1.9912983,6.981369,-6.9332523,9.450328,"[5.381661891937256, -0.4403817355632782, 10.515754699707031, 22.014041900634766, -1.142563819885254, 4.491605758666992, 1.9912983179092407, 6.9813690185546875, -6.933252334594727, 9.45032787322998]",1.1412644,17.450668,1,"[ 5.9440956  -0.7234739  10.229223   21.729992   -0.73114777  4.329966
  1.6297115   7.0015106  -7.0018897   9.024697  ]",1.035215565258149,Ration the food he has to keep everyone alive
19,2903,247,15,ration food so everyone gets some,pg,1.0,86.6666666666667,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : ration food so everyone gets some,5.518223,-0.46224856,10.46898,21.87338,-1.0082356,4.3637934,1.9679202,7.0164943,-6.892486,9.313928,"[5.518222808837891, -0.4622485637664795, 10.468979835510254, 21.873380661010742, -1.0082355737686157, 4.36379337310791, 1.967920184135437, 7.016494274139404, -6.892486095428467, 9.31392765045166]",1.291173,17.186474,1,"[ 5.9440956  -0.7234739  10.229223   21.729992   -0.73114777  4.329966
  1.6297115   7.0015106  -7.0018897   9.024697  ]",0.7847322967904291,Ration the food he has to keep everyone alive
20,2904,249,15,They can mange the food supply,pg,1.0,63.0,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : can mange the food supply,5.8683114,-0.44713074,10.294742,21.917126,-0.7213004,4.4103355,2.006254,7.248695,-6.8185034,9.363647,"[5.868311405181885, -0.4471307396888733, 10.2947416305542, 21.917125701904297, -0.7213004231452942, 4.410335540771484, 2.006253957748413, 7.248694896697998, -6.818503379821777, 9.3636474609375]",1.3827791,16.766348,1,"[ 5.9440956  -0.7234739  10.229223   21.729992   -0.73114777  4.329966
  1.6297115   7.0015106  -7.0018897   9.024697  ]",0.6923718387689535,Ration the food he has to keep everyone alive
21,2905,251,15,conserve food,pg,1.0,69.6666666666667,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : conserve food,5.9029584,-0.37084806,10.216499,21.869661,-0.6862522,4.374611,1.9924533,7.25656,-6.859238,9.362769,"[5.902958393096924, -0.37084805965423584, 10.216499328613281, 21.869661331176758, -0.6862521767616272, 4.374610900878906, 1.9924533367156982, 7.2565598487854, -6.859238147735596, 9.36276912689209]",1.363198,16.750534,1,"[ 5.9440956  -0.7234739  10.229223   21.729992   -0.73114777  4.329966
  1.6297115   7.0015106  -7.0018897   9.024697  ]",0.6935338821097826,Ration the food he has to keep everyone alive
22,2906,252,15,Ration supplies,pg,1.0,97.3333333333333,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Ration supplies,5.4124928,-0.8054152,10.448661,22.296703,-1.1327968,4.694247,1.4814564,6.7280307,-7.347037,9.1771965,"[5.412492752075195, -0.8054152131080627, 10.448660850524902, 22.296703338623047, -1.1327967643737793, 4.694246768951416, 1.4814563989639282, 6.728030681610107, -7.347036838531494, 9.177196502685547]",1.7762105,18.03254,1,"[ 5.9440956  -0.7234739  10.229223   21.729992   -0.73114777  4.329966
  1.6297115   7.0015106  -7.0018897   9.024697  ]",1.0916988724163934,Ration the food he has to keep everyone alive
23,2907,253,15,Tell everyone to ration the food,pg,1.0,100.0,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Tell everyone to ration the food,5.8249283,-0.697376,10.5558195,21.834146,-0.6520753,4.3669815,1.5897107,6.9128504,-7.1810727,9.004497,"[5.824928283691406, -0.697376012802124, 10.555819511413574, 21.83414649963379, -0.6520752906799316, 4.366981506347656, 1.5897107124328613, 6.912850379943848, -7.18107271194458, 9.004496574401855]",2.116333,17.072277,1,"[ 5.9440956  -0.7234739  10.229223   21.729992   -0.73114777  4.329966
  1.6297115   7.0015106  -7.0018897   9.024697  ]",0.42660657198727253,Ration the food he has to keep everyone alive
24,2908,255,15,ration the food,pg,1.0,100.0,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : ration the food,5.399602,-0.6815253,10.021829,21.860636,-1.2868923,4.3948107,1.1508982,6.272295,-7.3180976,8.839972,"[5.399601936340332, -0.6815252900123596, 10.021828651428223, 21.86063575744629, -1.286892294883728, 4.394810676574707, 1.1508982181549072, 6.272294998168945, -7.3180975914001465, 8.839971542358398]",2.7668886,18.155165,1,"[ 5.9440956  -0.7234739  10.229223   21.729992   -0.73114777  4.329966
  1.6297115   7.0015106  -7.0018897   9.024697  ]",1.2515985027019891,Ration the food he has to keep everyone alive
25,2909,256,15,Ration the food supplies,pg,1.0,100.0,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Ration the food supplies,5.288382,-0.75138557,10.203797,22.063158,-1.3250512,4.5978484,1.2301332,6.397354,-7.3588724,8.991347,"[5.288382053375244, -0.7513855695724487, 10.203797340393066, 22.06315803527832, -1.325051188468933, 4.597848415374756, 1.2301331758499146, 6.3973541259765625, -7.358872413635254, 8.991347312927246]",2.3873253,18.245756,1,"[ 5.9440956  -0.7234739  10.229223   21.729992   -0.73114777  4.329966
  1.6297115   7.0015106  -7.0018897   9.024697  ]",1.2728253963614116,Ration the food he has to keep everyone alive
