,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
10,510,11,6,Try to make shelter and wait.,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : Try to make shelter and wait .",5,"[5.9763107 6.0866075 6.129551  6.412975  2.6339169 2.5115633 5.119083
 7.657221  6.137748  5.0973024]",6.155245,6.1446443,5.8160214,6.2054324,2.99262,2.7583644,5.272193,7.7649035,5.9478483,5.2140746,"[6.155244827270508, 6.144644260406494, 5.81602144241333, 6.205432415008545, 2.9926199913024902, 2.75836443901062, 5.27219295501709, 7.764903545379639, 5.947848320007324, 5.214074611663818]",0.6716210290922731,6.2829537,11.883882,try not to panic
11,511,12,6,"stay in one spot, build a fire and wait for rescue",decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : stay in one spot , build a fire and wait for rescue",2,"[5.3375287 6.2288427 5.918139  6.68503   1.8041338 3.1210525 5.3611097
 8.154911  5.3933024 5.031936 ]",5.057783,6.2613244,6.675485,7.3957653,1.8040742,2.7867696,4.821381,8.099315,5.331802,4.9057717,"[5.057783126831055, 6.261324405670166, 6.675485134124756, 7.39576530456543, 1.8040741682052612, 2.7867696285247803, 4.821381092071533, 8.09931468963623, 5.331801891326904, 4.905771732330322]",1.258520292900485,7.1048746,9.0535345,hide the food and water somewhere so that can eat and drink later
12,512,13,6,Find a clearing and light a fire away from the trees.,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : Find a clearing and light a fire away from the trees .",1,"[4.143197   6.277863   7.285874   8.362455   0.97427094 2.903023
 4.3232355  8.517305   4.7583547  4.7060127 ]",4.4119396,6.263071,7.0593877,8.071759,1.2508944,2.8408756,4.50076,8.282239,4.933122,4.789023,"[4.41193962097168, 6.263071060180664, 7.059387683868408, 8.071759223937988, 1.2508944272994995, 2.8408756256103516, 4.500760078430176, 8.282238960266113, 4.933122158050537, 4.789022922515869]",0.6425185034368988,7.2131166,7.84478,look for something to start a fire with
13,513,14,6,try to find shelter in a cave to hunker down in,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : try to find shelter in a cave to hunker down in",0,"[6.5869427 6.826388  5.6824846 6.2339735 3.318202  2.850606  5.155149
 7.6055646 5.455752  5.6755114]",6.4660845,6.7217937,5.694325,6.4405117,3.0785968,3.0260231,5.3945985,7.5686936,5.128756,5.714857,"[6.4660844802856445, 6.7217936515808105, 5.694324970245361, 6.440511703491211, 3.078596830368042, 3.0260231494903564, 5.394598484039307, 7.5686936378479, 5.128756046295166, 5.71485710144043]",0.5689434213833979,6.855051,13.260941,try to explore more till get help sooner
14,514,15,6,Pool resources and ration food. Start a fire and wait for rescuers,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : Pool resources and ration food . Start a fire and wait for rescuers",2,"[5.3375287 6.2288427 5.918139  6.68503   1.8041338 3.1210525 5.3611097
 8.154911  5.3933024 5.031936 ]",4.9419737,6.1724296,6.673037,7.3244147,1.6795881,2.779349,4.8670335,8.179442,5.436957,4.793187,"[4.941973686218262, 6.17242956161499, 6.673037052154541, 7.3244147300720215, 1.6795880794525146, 2.7793490886688232, 4.8670334815979, 8.179442405700684, 5.436956882476807, 4.793187141418457]",1.2546804230996413,7.1843305,9.017542,hide the food and water somewhere so that can eat and drink later
15,515,16,6,I would hide the food and water somewhere so that I can eat and drink them later,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : hide the food and water somewhere so that can eat and drink later",2,"[5.3375287 6.2288427 5.918139  6.68503   1.8041338 3.1210525 5.3611097
 8.154911  5.3933024 5.031936 ]",5.3176975,6.1235003,5.87245,6.5257897,1.7434492,3.1184878,5.4764104,8.141283,5.3779354,4.942226,"[5.317697525024414, 6.123500347137451, 5.87244987487793, 6.525789737701416, 1.7434492111206055, 3.11848783493042, 5.476410388946533, 8.14128303527832, 5.377935409545898, 4.942225933074951]",0.2537488404047911,7.900629,10.333662,hide the food and water somewhere so that can eat and drink later
16,516,17,6,use the position of the sun to find my way back,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : use the position of the sun to find way back",0,"[6.5869427 6.826388  5.6824846 6.2339735 3.318202  2.850606  5.155149
 7.6055646 5.455752  5.6755114]",6.4042234,7.223891,5.821651,6.6203165,3.5888793,2.734767,4.6980243,7.810097,5.7805686,5.473724,"[6.404223442077637, 7.223890781402588, 5.821650981903076, 6.620316505432129, 3.588879346847534, 2.734766960144043, 4.698024272918701, 7.8100972175598145, 5.780568599700928, 5.473723888397217]",0.9185470168959347,7.7901316,12.749176,try to explore more till get help sooner
17,517,18,6,Try to make a shelter and fire to help alert someone. Try and find some water if possible.,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : Try to make a shelter and fire to help alert someone . Try and find some water if possible .",5,"[5.9763107 6.0866075 6.129551  6.412975  2.6339169 2.5115633 5.119083
 7.657221  6.137748  5.0973024]",5.7305064,6.340574,5.939291,6.584821,2.8173945,2.9231272,5.5227056,7.6509466,5.51132,5.218699,"[5.730506420135498, 6.340573787689209, 5.939291000366211, 6.5848212242126465, 2.817394495010376, 2.9231271743774414, 5.522705554962158, 7.650946617126465, 5.511320114135742, 5.218698978424072]",0.9817315616478796,6.829211,10.05623,try not to panic
18,518,19,6,"Light a smokey campfire to attract help. Find a flowing body of water (stream, river) and follow it and use it for drinking water. Try to find shelter.",decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : Light a smokey campfire to attract help . Find a flowing body of water ( stream , river ) and follow and use for drinking water . Try to find shelter .",1,"[4.143197   6.277863   7.285874   8.362455   0.97427094 2.903023
 4.3232355  8.517305   4.7583547  4.7060127 ]",4.694521,6.333457,6.90762,7.7705607,1.4182574,2.8632636,4.6296225,8.261577,5.1389,4.8100553,"[4.694520950317383, 6.333456993103027, 6.907619953155518, 7.7705607414245605, 1.4182573556900024, 2.8632636070251465, 4.629622459411621, 8.261576652526855, 5.138899803161621, 4.810055255889893]",1.146332565345714,7.2674913,8.432728,look for something to start a fire with
19,519,20,6,I would try to make a fire and stay in one place so it would be easier for the rescue team to find me.,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : try to make a fire and stay in one place so be easier for the rescue team to find .",2,"[5.3375287 6.2288427 5.918139  6.68503   1.8041338 3.1210525 5.3611097
 8.154911  5.3933024 5.031936 ]",5.175541,6.265587,6.579119,7.257906,2.0427916,2.7463648,4.8744273,8.042775,5.5247736,4.9114604,"[5.175540924072266, 6.265586853027344, 6.5791192054748535, 7.257905960083008, 2.0427916049957275, 2.7463648319244385, 4.874427318572998, 8.04277515411377, 5.524773597717285, 4.9114603996276855]",1.1274988389668406,6.889129,9.404617,hide the food and water somewhere so that can eat and drink later
20,520,21,6,I have try to rescue for this place,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : have try to rescue for this place",0,"[6.5869427 6.826388  5.6824846 6.2339735 3.318202  2.850606  5.155149
 7.6055646 5.455752  5.6755114]",6.5571632,6.920863,5.51813,6.288989,3.4503033,3.0241842,5.2529297,7.622861,5.301213,5.6782913,"[6.557163238525391, 6.920863151550293, 5.518129825592041, 6.288989067077637, 3.450303316116333, 3.024184226989746, 5.2529296875, 7.622860908508301, 5.301212787628174, 5.678291320800781]",0.3481121412870956,6.863265,13.253384,try to explore more till get help sooner
21,521,22,6,Stay put and try to stay warm the best way I could. Going further may prolong the rescue.,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : Stay put and try to stay warm the best way . Going further may prolong the rescue .",5,"[5.9763107 6.0866075 6.129551  6.412975  2.6339169 2.5115633 5.119083
 7.657221  6.137748  5.0973024]",6.02664,5.9111958,6.2654786,6.3859916,2.925491,2.34187,4.8876286,7.9681106,6.4033422,4.8740263,"[6.026639938354492, 5.911195755004883, 6.265478610992432, 6.38599157333374, 2.9254910945892334, 2.341870069503784, 4.887628555297852, 7.96811056137085, 6.403342247009277, 4.874026298522949]",0.6610100318132139,6.077293,10.982338,try not to panic
22,522,23,6,"I find water immediately, secure shelter, build fire.",decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : find water immediately , secure shelter , build fire .",2,"[5.3375287 6.2288427 5.918139  6.68503   1.8041338 3.1210525 5.3611097
 8.154911  5.3933024 5.031936 ]",4.9715877,6.273945,6.695923,7.454749,1.700802,2.8268309,4.810581,8.143774,5.2778244,4.885726,"[4.971587657928467, 6.273944854736328, 6.6959228515625, 7.45474910736084, 1.700801968574524, 2.8268308639526367, 4.810581207275391, 8.143774032592773, 5.277824401855469, 4.885725975036621]",1.329858810203583,7.280641,8.771255,hide the food and water somewhere so that can eat and drink later
23,523,24,6,stay still and make a base camp,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : stay still and make a base camp",5,"[5.9763107 6.0866075 6.129551  6.412975  2.6339169 2.5115633 5.119083
 7.657221  6.137748  5.0973024]",5.806287,6.05273,6.297658,6.708003,2.7861397,2.525415,4.9440293,7.985991,6.043437,4.9395556,"[5.806286811828613, 6.052730083465576, 6.2976579666137695, 6.708003044128418, 2.786139726638794, 2.5254149436950684, 4.944029331207275, 7.98599100112915, 6.0434370040893555, 4.939555644989014]",0.5841517344672618,6.4958105,10.95154,try not to panic
24,524,25,6,"Stay in place and build a fire, the bigger the better to attract attention and drink melted snow when the water runs out.",decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : Stay in place and build a fire , the bigger the better to attract attention and drink melted snow when the water runs out .",1,"[4.143197   6.277863   7.285874   8.362455   0.97427094 2.903023
 4.3232355  8.517305   4.7583547  4.7060127 ]",4.035765,6.3745975,7.3200793,8.526863,0.632323,3.0202348,4.216355,8.426799,4.740269,4.641519,"[4.035765171051025, 6.374597549438477, 7.320079326629639, 8.526863098144531, 0.6323230266571045, 3.0202348232269287, 4.216354846954346, 8.426798820495605, 4.740269184112549, 4.641519069671631]",0.4515168957895506,7.8551893,7.064026,look for something to start a fire with
25,525,26,6,Build a big fire somehow.,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : Build a big fire somehow .",1,"[4.143197   6.277863   7.285874   8.362455   0.97427094 2.903023
 4.3232355  8.517305   4.7583547  4.7060127 ]",3.9198003,6.256085,7.341846,8.603646,0.63621616,2.9785566,4.2341685,8.41852,4.623497,4.7390623,"[3.919800281524658, 6.25608491897583, 7.341845989227295, 8.603646278381348, 0.6362161636352539, 2.9785566329956055, 4.234168529510498, 8.418519973754883, 4.623497009277344, 4.739062309265137]",0.5183078649681668,7.83033,6.871364,look for something to start a fire with
26,526,27,6,I would try to stay find the warmest spot close by and set up a camp there.,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : try to stay find the warmest spot close by and set up a camp there .",5,"[5.9763107 6.0866075 6.129551  6.412975  2.6339169 2.5115633 5.119083
 7.657221  6.137748  5.0973024]",5.6842175,6.234188,6.2498245,6.927645,2.559759,2.7225523,5.0550337,7.80642,5.837023,5.0515385,"[5.68421745300293, 6.234188079833984, 6.249824523925781, 6.927645206451416, 2.5597589015960693, 2.7225522994995117, 5.0550336837768555, 7.806419849395752, 5.83702278137207, 5.051538467407227]",0.7452235349541727,6.770121,10.731551,try not to panic
27,527,28,6,try to use my cell to call for help,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : try to use cell to call for help",3,"[6.001932  6.2690024 5.241431  6.002559  3.9211526 3.034533  6.46143
 7.171095  6.049454  5.203484 ]",6.0697865,6.348938,5.156961,6.0402007,4.012618,3.1753533,6.6442184,7.0824685,5.7600956,5.3960204,"[6.069786548614502, 6.34893798828125, 5.156960964202881, 6.040200710296631, 4.012618064880371, 3.1753532886505127, 6.644218444824219, 7.082468509674072, 5.760095596313477, 5.396020412445068]",0.45804714251100453,4.817549,13.58845,Make noise to alert help
28,528,29,6,stay as warm as possible,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : stay as warm as possible",5,"[5.9763107 6.0866075 6.129551  6.412975  2.6339169 2.5115633 5.119083
 7.657221  6.137748  5.0973024]",5.562776,5.9992695,6.4251175,6.731544,2.1676762,2.4992325,5.096516,7.7236342,6.0768046,4.9368453,"[5.5627760887146, 5.999269485473633, 6.425117492675781, 6.731544017791748, 2.1676762104034424, 2.499232530593872, 5.096516132354736, 7.723634243011475, 6.0768046379089355, 4.936845302581787]",0.7870182204348335,6.399033,10.133473,try not to panic
